city,timestamp,temperature,season
New York,2010-02-21,0.3418628797740672,winter
New York,2010-02-22,-2.385795359676608,winter
New York,2010-02-23,-0.3329010553389234,winter
New York,2010-02-24,9.876587641313284,winter
New York,2010-02-25,-9.031173942133972,winter
New York,2010-02-26,6.133752820611999,winter
New York,2010-02-27,5.570128011758738,winter
New York,2010-02-28,15.473627648147959,winter
New York,2010-03-01,11.1214619605073,spring
New York,2010-03-02,16.455455161385327,spring
New York,2010-03-03,8.452940757386248,spring
New York,2010-03-04,10.239578755844283,spring
New York,2010-03-05,12.782464956011097,spring
New York,2010-03-06,9.199631153554552,spring
New York,2010-03-07,13.511042847211776,spring
New York,2010-03-08,8.317710093043008,spring
New York,2010-03-09,8.952306933361402,spring
New York,2010-03-10,6.049780920640755,spring
New York,2010-03-11,9.357549072211961,spring
New York,2010-03-12,11.539948578863301,spring
New York,2010-03-13,11.763124984102442,spring
New York,2010-03-14,12.420294545142827,spring
New York,2010-03-15,17.913473126689436,spring
New York,2010-03-16,12.773349571623438,spring
New York,2010-03-17,7.685970291076362,spring
New York,2010-03-18,5.57610214163341,spring
New York,2010-03-19,14.509790662425225,spring
New York,2010-03-20,1.8624529863423023,spring
New York,2010-03-21,-0.5505185711495764,spring
New York,2010-03-22,11.11763247619384,spring
New York,2010-03-23,8.69673212573014,spring
New York,2010-03-24,11.940605729358165,spring
New York,2010-03-25,13.057215202380199,spring
New York,2010-03-26,15.68614742026288,spring
New York,2010-03-27,2.4880034644634486,spring
New York,2010-03-28,13.945793634844039,spring
New York,2010-03-29,6.7837739368271395,spring
New York,2010-03-30,15.067791789006868,spring
New York,2010-03-31,0.904637506714494,spring
New York,2010-04-01,6.516694662551402,spring
New York,2010-04-02,5.404787971174247,spring
New York,2010-04-03,5.297349971342646,spring
New York,2010-04-04,12.953403923712543,spring
New York,2010-04-05,22.87348506339135,spring
New York,2010-04-06,4.883453658864589,spring
New York,2010-04-07,11.338935366146696,spring
New York,2010-04-08,13.586921509312337,spring
New York,2010-04-09,1.7657955546617254,spring
New York,2010-04-10,7.402579822197168,spring
New York,2010-04-11,7.763103250344679,spring
New York,2010-04-12,13.2430405930163,spring
New York,2010-04-13,9.492848308343179,spring
New York,2010-04-14,11.187263525558553,spring
New York,2010-04-15,21.93252706651027,spring
New York,2010-04-16,8.450012870656714,spring
New York,2010-04-17,3.2691013958934425,spring
New York,2010-04-18,7.5499229835225945,spring
New York,2010-04-19,2.3454686941015956,spring
New York,2010-04-20,8.385602175877342,spring
New York,2010-04-21,10.522705067074238,spring
New York,2010-04-22,10.500777647696195,spring
New York,2010-04-23,14.118303430874029,spring
New York,2010-04-24,16.78859677874458,spring
New York,2010-04-25,19.15291303768415,spring
New York,2010-04-26,9.725990795282566,spring
New York,2010-04-27,10.985535655132175,spring
New York,2010-04-28,11.34412093197113,spring
New York,2010-04-29,13.217302315880456,spring
New York,2010-04-30,8.779136814847543,spring
New York,2010-05-01,14.272556933218743,spring
New York,2010-05-02,11.513790057600776,spring
New York,2010-05-03,13.348759983480827,spring
New York,2010-05-04,7.1065155447563955,spring
New York,2010-05-05,13.63182888705747,spring
New York,2010-05-06,22.03206755146174,spring
New York,2010-05-07,14.396145400331983,spring
New York,2010-05-08,10.166967789110858,spring
New York,2010-05-09,17.063389858585815,spring
New York,2010-05-10,26.400342783276855,spring
New York,2010-05-11,4.110848366665535,spring
New York,2010-05-12,8.635531836054074,spring
New York,2010-05-13,3.630552562945045,spring
New York,2010-05-14,3.6951885212640345,spring
New York,2010-05-15,8.887452967081114,spring
New York,2010-05-16,20.117605176662966,spring
New York,2010-05-17,16.391672613604577,spring
New York,2010-05-18,14.002568020326095,spring
New York,2010-05-19,8.684296591252444,spring
New York,2010-05-20,11.755569817796044,spring
New York,2010-05-21,6.906563564062894,spring
New York,2010-05-22,12.943213762362232,spring
New York,2010-05-23,6.456079191793345,spring
New York,2010-05-24,-1.1100485693210982,spring
New York,2010-05-25,1.2314804751543462,spring
New York,2010-05-26,7.331422142550588,spring
New York,2010-05-27,13.998317514021931,spring
New York,2010-05-28,3.0881681650402317,spring
New York,2010-05-29,8.79596057126874,spring
New York,2010-05-30,12.051734501116448,spring
New York,2010-05-31,2.7345450506479283,spring
New York,2010-06-01,28.816789280863247,summer
New York,2010-06-02,32.12888559407101,summer
New York,2010-06-03,19.363915598880183,summer
New York,2010-06-04,23.41265776442167,summer
New York,2010-06-05,24.092234863644528,summer
New York,2010-06-06,29.61805632339595,summer
New York,2010-06-07,21.75777391578126,summer
New York,2010-06-08,25.32611618490094,summer
New York,2010-06-09,21.81182259175425,summer
New York,2010-06-10,28.76102699974943,summer
New York,2010-06-11,16.718175634012013,summer
New York,2010-06-12,29.725477122079745,summer
New York,2010-06-13,24.584736557070002,summer
New York,2010-06-14,17.094825697634892,summer
New York,2010-06-15,24.953994878391672,summer
New York,2010-06-16,22.31292378267727,summer
New York,2010-06-17,16.167751982744868,summer
New York,2010-06-18,25.3354127852665,summer
New York,2010-06-19,20.211057965540768,summer
New York,2010-06-20,24.367083467920317,summer
New York,2010-06-21,27.464716093512628,summer
New York,2010-06-22,21.18677313150111,summer
New York,2010-06-23,23.30487434230314,summer
New York,2010-06-24,25.52027093594683,summer
New York,2010-06-25,25.80440802371743,summer
New York,2010-06-26,22.460685478165203,summer
New York,2010-06-27,30.957268843711375,summer
New York,2010-06-28,32.141846326116095,summer
New York,2010-06-29,18.45294922218842,summer
New York,2010-06-30,23.63421877033356,summer
New York,2010-07-01,28.929257934544978,summer
New York,2010-07-02,22.865220238178154,summer
New York,2010-07-03,23.785988855810672,summer
New York,2010-07-04,23.993655535589607,summer
New York,2010-07-05,25.162314902516105,summer
New York,2010-07-06,20.46504915857191,summer
New York,2010-07-07,22.305997081321802,summer
New York,2010-07-08,22.68306504111281,summer
New York,2010-07-09,19.06398368465809,summer
New York,2010-07-10,24.753561127776283,summer
New York,2010-07-11,26.274857074394802,summer
New York,2010-07-12,27.444544902059217,summer
New York,2010-07-13,24.046734475210254,summer
New York,2010-07-14,23.75115384684051,summer
New York,2010-07-15,27.190672486585377,summer
New York,2010-07-16,24.612784417398338,summer
New York,2010-07-17,26.77015914787362,summer
New York,2010-07-18,31.234125831176655,summer
New York,2010-07-19,24.7525186085615,summer
New York,2010-07-20,22.781927212293077,summer
New York,2010-07-21,28.999249233585807,summer
New York,2010-07-22,22.09730643943889,summer
New York,2010-07-23,17.448672066055035,summer
New York,2010-07-24,11.311986246161814,summer
New York,2010-07-25,24.01532330669363,summer
New York,2010-07-26,27.256468760280704,summer
New York,2010-07-27,29.05461060820698,summer
New York,2010-07-28,26.04328462073219,summer
New York,2010-07-29,25.462080884520613,summer
New York,2010-07-30,28.507240494604343,summer
New York,2010-07-31,30.276260475870124,summer
New York,2010-08-01,28.609089136634335,summer
New York,2010-08-02,21.82116030968204,summer
New York,2010-08-03,32.41297611701812,summer
New York,2010-08-04,28.32237300765831,summer
New York,2010-08-05,18.084692334714354,summer
New York,2010-08-06,28.87550450444719,summer
New York,2010-08-07,27.05839027198234,summer
New York,2010-08-08,19.947707728889046,summer
New York,2010-08-09,19.381770893769044,summer
New York,2010-08-10,22.85895692406666,summer
New York,2010-08-11,29.52412361664668,summer
New York,2010-08-12,13.928194549735455,summer
New York,2010-08-13,32.81176736617516,summer
New York,2010-08-14,27.495199804257947,summer
New York,2010-08-15,27.016967699542022,summer
New York,2010-08-16,25.686031123683417,summer
New York,2010-08-17,31.01745893164057,summer
New York,2010-08-18,27.34803966173507,summer
New York,2010-08-19,27.469044275401743,summer
New York,2010-08-20,26.698607595935055,summer
New York,2010-08-21,27.777482780289255,summer
New York,2010-08-22,20.470672628087826,summer
New York,2010-08-23,28.636071519051665,summer
New York,2010-08-24,24.29713784544353,summer
New York,2010-08-25,21.74524527120512,summer
New York,2010-08-26,27.089637393115236,summer
New York,2010-08-27,30.94154791851335,summer
New York,2010-08-28,26.471651683888894,summer
New York,2010-08-29,24.74896612061599,summer
New York,2010-08-30,26.985551593080878,summer
New York,2010-08-31,19.16223801175821,summer
New York,2010-09-01,11.871916606074333,autumn
New York,2010-09-02,13.86870424572769,autumn
New York,2010-09-03,17.406289979276853,autumn
New York,2010-09-04,10.704903936787405,autumn
New York,2010-09-05,20.90866477615738,autumn
New York,2010-09-06,4.811494514453205,autumn
New York,2010-09-07,17.316051125278708,autumn
New York,2010-09-08,18.86372609904986,autumn
New York,2010-09-09,17.373451805528084,autumn
New York,2010-09-10,7.195874741823129,autumn
New York,2010-09-11,22.271487100147823,autumn
New York,2010-09-12,14.323875689921106,autumn
New York,2010-09-13,18.701218112768675,autumn
New York,2010-09-14,13.574409700684102,autumn
New York,2010-09-15,9.335545235580787,autumn
New York,2010-09-16,11.118577796842446,autumn
New York,2010-09-17,21.59043864051523,autumn
New York,2010-09-18,10.774304736605028,autumn
New York,2010-09-19,11.373703497819546,autumn
New York,2010-09-20,9.39521178691136,autumn
New York,2010-09-21,13.371092111491162,autumn
New York,2010-09-22,10.228636858687373,autumn
New York,2010-09-23,16.503338500088045,autumn
New York,2010-09-24,14.529361303269267,autumn
New York,2010-09-25,21.50744700615455,autumn
New York,2010-09-26,9.657674469272466,autumn
New York,2010-09-27,16.277713790536463,autumn
New York,2010-09-28,16.989677014160513,autumn
New York,2010-09-29,16.93808455679588,autumn
New York,2010-09-30,9.828652431425587,autumn
New York,2010-10-01,20.781229852942747,autumn
New York,2010-10-02,16.691376195203453,autumn
New York,2010-10-03,7.468190256640474,autumn
New York,2010-10-04,11.56754760312177,autumn
New York,2010-10-05,20.17058557804658,autumn
New York,2010-10-06,21.44858246932584,autumn
New York,2010-10-07,13.005258815070649,autumn
New York,2010-10-08,12.780030834074308,autumn
New York,2010-10-09,11.589524233702244,autumn
New York,2010-10-10,10.209581809718454,autumn
New York,2010-10-11,18.67377768418012,autumn
New York,2010-10-12,22.20999166314342,autumn
New York,2010-10-13,22.652497767312557,autumn
New York,2010-10-14,13.313967649384313,autumn
New York,2010-10-15,16.502871389903294,autumn
New York,2010-10-16,4.415364489625889,autumn
New York,2010-10-17,17.514628284416503,autumn
New York,2010-10-18,15.255025168712887,autumn
New York,2010-10-19,24.318971953357927,autumn
New York,2010-10-20,20.0460446158461,autumn
New York,2010-10-21,15.487655729095236,autumn
New York,2010-10-22,15.429760782293656,autumn
New York,2010-10-23,9.401089477789075,autumn
New York,2010-10-24,10.004528560650751,autumn
New York,2010-10-25,10.34559447991921,autumn
New York,2010-10-26,10.970248498010072,autumn
New York,2010-10-27,16.19886639656689,autumn
New York,2010-10-28,20.663854706814636,autumn
New York,2010-10-29,19.921725251096152,autumn
New York,2010-10-30,20.659624856769533,autumn
New York,2010-10-31,15.845898119901195,autumn
New York,2010-11-01,12.149789143661907,autumn
New York,2010-11-02,22.76230291319536,autumn
New York,2010-11-03,21.829658651447232,autumn
New York,2010-11-04,13.247068133912084,autumn
New York,2010-11-05,16.24248617140838,autumn
New York,2010-11-06,14.291125371914308,autumn
New York,2010-11-07,16.293563917469818,autumn
New York,2010-11-08,15.039518638856629,autumn
New York,2010-11-09,20.05685188172952,autumn
New York,2010-11-10,23.77388748572686,autumn
New York,2010-11-11,15.176623570253726,autumn
New York,2010-11-12,18.71713732723146,autumn
New York,2010-11-13,11.778103706552926,autumn
New York,2010-11-14,12.457855088860962,autumn
New York,2010-11-15,14.946992865277027,autumn
New York,2010-11-16,15.248077713258985,autumn
New York,2010-11-17,20.341392431115757,autumn
New York,2010-11-18,6.297421651417333,autumn
New York,2010-11-19,8.0147625720756,autumn
New York,2010-11-20,7.768650080786631,autumn
New York,2010-11-21,18.32545749926495,autumn
New York,2010-11-22,19.13427309099365,autumn
New York,2010-11-23,17.69627773358097,autumn
New York,2010-11-24,16.967221687110708,autumn
New York,2010-11-25,9.3204401934721,autumn
New York,2010-11-26,16.403336798375584,autumn
New York,2010-11-27,12.118493856130911,autumn
New York,2010-11-28,12.570578108087828,autumn
New York,2010-11-29,21.993493614105876,autumn
New York,2010-11-30,20.701126280549193,autumn
New York,2010-12-01,-7.595608265629771,winter
New York,2010-12-02,-1.0372114708261528,winter
New York,2010-12-03,-5.515134456298335,winter
New York,2010-12-04,7.14458563568701,winter
New York,2010-12-05,-7.616542541592328,winter
New York,2010-12-06,-0.7776122008694211,winter
New York,2010-12-07,2.953674366948263,winter
New York,2010-12-08,2.313190390547117,winter
New York,2010-12-09,-0.5230143352632262,winter
New York,2010-12-10,7.004768677775567,winter
New York,2010-12-11,-0.6299638922549361,winter
New York,2010-12-12,-8.544643611015697,winter
New York,2010-12-13,-8.283504598201048,winter
New York,2010-12-14,-2.739519263370461,winter
New York,2010-12-15,-3.361432098268376,winter
New York,2010-12-16,9.20422868122175,winter
New York,2010-12-17,6.999375199372419,winter
New York,2010-12-18,1.853194747788106,winter
New York,2010-12-19,-5.109597265013827,winter
New York,2010-12-20,-4.275773200061296,winter
New York,2010-12-21,0.6594296754488431,winter
New York,2010-12-22,3.5593147394394697,winter
New York,2010-12-23,-2.419404950811689,winter
New York,2010-12-24,6.437672251769278,winter
New York,2010-12-25,2.812651459995907,winter
New York,2010-12-26,15.48845906068716,winter
New York,2010-12-27,0.3622441519328756,winter
New York,2010-12-28,8.105840456872498,winter
New York,2010-12-29,8.623333545501238,winter
New York,2010-12-30,-11.788628784124779,winter
New York,2010-12-31,7.239287286600751,winter
New York,2011-01-01,-1.8104130305771438,winter
New York,2011-01-02,-5.0534893843532664,winter
New York,2011-01-03,0.5252125137768661,winter
New York,2011-01-04,4.269691578808184,winter
New York,2011-01-05,-6.440767506032231,winter
New York,2011-01-06,-5.768335550217728,winter
New York,2011-01-07,-2.706797376988023,winter
New York,2011-01-08,12.647725432835244,winter
New York,2011-01-09,-0.54248119153484,winter
New York,2011-01-10,3.6263780269480184,winter
New York,2011-01-11,12.79088401190522,winter
New York,2011-01-12,-3.529681292336024,winter
New York,2011-01-13,-1.5527918013071493,winter
New York,2011-01-14,2.0801364432836777,winter
New York,2011-01-15,2.394489524367402,winter
New York,2011-01-16,-5.140858863415342,winter
New York,2011-01-17,1.6064031793625504,winter
New York,2011-01-18,7.445907966538603,winter
New York,2011-01-19,-3.661841256771706,winter
New York,2011-01-20,3.061778356846692,winter
New York,2011-01-21,0.7223525011078274,winter
New York,2011-01-22,1.995303827983992,winter
New York,2011-01-23,2.311113413080342,winter
New York,2011-01-24,2.800841965284099,winter
New York,2011-01-25,-4.628187966009532,winter
New York,2011-01-26,-12.541977799922616,winter
New York,2011-01-27,2.0284322767854728,winter
New York,2011-01-28,4.887138023860415,winter
New York,2011-01-29,-11.721431578685557,winter
New York,2011-01-30,-3.0525904663976955,winter
New York,2011-01-31,-4.234498800872533,winter
New York,2011-02-01,-1.5789004517017993,winter
New York,2011-02-02,2.2572904751874865,winter
New York,2011-02-03,-3.649308566039457,winter
New York,2011-02-04,16.860150387446474,winter
New York,2011-02-05,-0.6928558073762165,winter
New York,2011-02-06,10.324200647577104,winter
New York,2011-02-07,-14.509767865778711,winter
New York,2011-02-08,5.627271724460748,winter
New York,2011-02-09,1.92539431956589,winter
New York,2011-02-10,2.4812477974970033,winter
New York,2011-02-11,1.009792669617324,winter
New York,2011-02-12,0.6491442524117388,winter
New York,2011-02-13,-7.084790544121633,winter
New York,2011-02-14,-1.2535235835224723,winter
New York,2011-02-15,4.045939263517754,winter
New York,2011-02-16,-2.139976853521288,winter
New York,2011-02-17,-3.4074289522960575,winter
New York,2011-02-18,7.561685852764154,winter
New York,2011-02-19,-2.188031978406353,winter
New York,2011-02-20,-3.2078952579470625,winter
New York,2011-02-21,6.650275078832932,winter
New York,2011-02-22,-3.8385631697802585,winter
New York,2011-02-23,5.529085341022913,winter
New York,2011-02-24,-1.5411583371190238,winter
New York,2011-02-25,6.218934299443873,winter
New York,2011-02-26,9.179152284221997,winter
New York,2011-02-27,0.22563831096277065,winter
New York,2011-02-28,-1.5649570532853918,winter
New York,2011-03-01,13.149609953147838,spring
New York,2011-03-02,11.411678362111648,spring
New York,2011-03-03,0.09221814688941676,spring
New York,2011-03-04,16.663922216025277,spring
New York,2011-03-05,11.815795202437902,spring
New York,2011-03-06,23.335779416491803,spring
New York,2011-03-07,8.964585204064608,spring
New York,2011-03-08,5.38690729504315,spring
New York,2011-03-09,7.535081884829179,spring
New York,2011-03-10,8.383921606936967,spring
New York,2011-03-11,12.531858961661815,spring
New York,2011-03-12,10.825333384781523,spring
New York,2011-03-13,5.6472992994506,spring
New York,2011-03-14,2.7720708167609764,spring
New York,2011-03-15,3.5918602918147324,spring
New York,2011-03-16,14.672274184407092,spring
New York,2011-03-17,7.6203888903871615,spring
New York,2011-03-18,16.302541114138737,spring
New York,2011-03-19,5.174847568864883,spring
New York,2011-03-20,8.153716250203525,spring
New York,2011-03-21,17.879089701976792,spring
New York,2011-03-22,10.804761812074105,spring
New York,2011-03-23,7.744601696372329,spring
New York,2011-03-24,16.043548997710353,spring
New York,2011-03-25,7.159055190136124,spring
New York,2011-03-26,9.773841523270113,spring
New York,2011-03-27,11.332801748871358,spring
New York,2011-03-28,8.765147889808429,spring
New York,2011-03-29,17.69851444037181,spring
New York,2011-03-30,11.889619149151063,spring
New York,2011-03-31,20.110743637054828,spring
New York,2011-04-01,11.518589072062085,spring
New York,2011-04-02,22.857495622797494,spring
New York,2011-04-03,8.913744236684401,spring
New York,2011-04-04,13.771926506213564,spring
New York,2011-04-05,17.663365663585,spring
New York,2011-04-06,12.477679501206977,spring
New York,2011-04-07,9.291251466279242,spring
New York,2011-04-08,10.188063665130507,spring
New York,2011-04-09,13.532522185436125,spring
New York,2011-04-10,17.29604135671249,spring
New York,2011-04-11,11.50889230883464,spring
New York,2011-04-12,15.783670353555992,spring
New York,2011-04-13,11.203869748993975,spring
New York,2011-04-14,16.828364201354308,spring
New York,2011-04-15,12.070932031786635,spring
New York,2011-04-16,3.1525164642534165,spring
New York,2011-04-17,5.87995310575972,spring
New York,2011-04-18,6.685077402608511,spring
New York,2011-04-19,13.192278107002911,spring
New York,2011-04-20,13.993411409748457,spring
New York,2011-04-21,6.259217216740996,spring
New York,2011-04-22,6.814149563078245,spring
New York,2011-04-23,5.452484278810675,spring
New York,2011-04-24,10.098367254999507,spring
New York,2011-04-25,9.649945122889713,spring
New York,2011-04-26,3.268457896094951,spring
New York,2011-04-27,12.04058720288853,spring
New York,2011-04-28,10.683304103749645,spring
New York,2011-04-29,17.226847116109163,spring
New York,2011-04-30,20.62291032452873,spring
New York,2011-05-01,5.264185694551143,spring
New York,2011-05-02,8.28551322083006,spring
New York,2011-05-03,6.251604289098548,spring
New York,2011-05-04,4.533598430349432,spring
New York,2011-05-05,10.025794046527075,spring
New York,2011-05-06,8.016421855470872,spring
New York,2011-05-07,11.7469918039654,spring
New York,2011-05-08,12.796547161121257,spring
New York,2011-05-09,10.317443688560147,spring
New York,2011-05-10,1.4039997600973353,spring
New York,2011-05-11,13.904974053903153,spring
New York,2011-05-12,10.100439703599587,spring
New York,2011-05-13,12.056851496649951,spring
New York,2011-05-14,13.426143941013597,spring
New York,2011-05-15,14.888657665775693,spring
New York,2011-05-16,15.357977133766756,spring
New York,2011-05-17,8.251866970688052,spring
New York,2011-05-18,15.253032084486522,spring
New York,2011-05-19,19.495996864096384,spring
New York,2011-05-20,10.04735794459542,spring
New York,2011-05-21,10.503114576512267,spring
New York,2011-05-22,4.477340172522321,spring
New York,2011-05-23,8.920352393508926,spring
New York,2011-05-24,10.714702869670809,spring
New York,2011-05-25,2.0568557289726765,spring
New York,2011-05-26,7.196417087894876,spring
New York,2011-05-27,12.929452570358922,spring
New York,2011-05-28,13.300483607826077,spring
New York,2011-05-29,10.695406567830696,spring
New York,2011-05-30,4.720965437671513,spring
New York,2011-05-31,4.045505438080681,spring
New York,2011-06-01,17.957628188592302,summer
New York,2011-06-02,24.349188002318378,summer
New York,2011-06-03,30.312778618284224,summer
New York,2011-06-04,25.238246405775133,summer
New York,2011-06-05,26.679708785682084,summer
New York,2011-06-06,19.360365718031993,summer
New York,2011-06-07,16.09141317220002,summer
New York,2011-06-08,22.384932848971072,summer
New York,2011-06-09,20.369336606681557,summer
New York,2011-06-10,21.613877972480385,summer
New York,2011-06-11,29.64533812468175,summer
New York,2011-06-12,20.146372604810022,summer
New York,2011-06-13,25.22438654201805,summer
New York,2011-06-14,17.984863727471186,summer
New York,2011-06-15,24.648629534694752,summer
New York,2011-06-16,27.129837952554567,summer
New York,2011-06-17,27.444067150186015,summer
New York,2011-06-18,27.61023125047175,summer
New York,2011-06-19,23.89727699311589,summer
New York,2011-06-20,23.99403435902798,summer
New York,2011-06-21,31.089834784449703,summer
New York,2011-06-22,24.73775885352033,summer
New York,2011-06-23,24.141078800756414,summer
New York,2011-06-24,25.560858031009957,summer
New York,2011-06-25,19.90137010938018,summer
New York,2011-06-26,20.60290835142747,summer
New York,2011-06-27,29.293757901985927,summer
New York,2011-06-28,27.94044707458718,summer
New York,2011-06-29,17.35074938011282,summer
New York,2011-06-30,17.174275721807515,summer
New York,2011-07-01,25.66337550278684,summer
New York,2011-07-02,32.01235788004522,summer
New York,2011-07-03,27.539736112336108,summer
New York,2011-07-04,27.34838547894894,summer
New York,2011-07-05,26.398243654061098,summer
New York,2011-07-06,21.47323714254742,summer
New York,2011-07-07,18.91906962692218,summer
New York,2011-07-08,29.814002076882307,summer
New York,2011-07-09,18.564566018629115,summer
New York,2011-07-10,22.014431496244853,summer
New York,2011-07-11,24.421981565639026,summer
New York,2011-07-12,22.56729312181327,summer
New York,2011-07-13,32.269477065676064,summer
New York,2011-07-14,26.457547750505626,summer
New York,2011-07-15,24.96755894840441,summer
New York,2011-07-16,20.537248322616406,summer
New York,2011-07-17,18.147673987935732,summer
New York,2011-07-18,22.224673967586295,summer
New York,2011-07-19,17.883041814689822,summer
New York,2011-07-20,23.806216641259002,summer
New York,2011-07-21,32.82244891362978,summer
New York,2011-07-22,34.999083368101196,summer
New York,2011-07-23,15.62852913091521,summer
New York,2011-07-24,21.040336136350852,summer
New York,2011-07-25,31.326786383649853,summer
New York,2011-07-26,23.887688123063988,summer
New York,2011-07-27,30.019098764569343,summer
New York,2011-07-28,23.740665845642585,summer
New York,2011-07-29,23.971698795477934,summer
New York,2011-07-30,28.22804921079387,summer
New York,2011-07-31,24.31322135316849,summer
New York,2011-08-01,26.50266606659755,summer
New York,2011-08-02,32.29940078380713,summer
New York,2011-08-03,22.03567194088882,summer
New York,2011-08-04,25.200357378253475,summer
New York,2011-08-05,28.70079082726997,summer
New York,2011-08-06,29.49509948447958,summer
New York,2011-08-07,27.70587434491055,summer
New York,2011-08-08,23.20229727185516,summer
New York,2011-08-09,33.042413170279765,summer
New York,2011-08-10,25.274049154544482,summer
New York,2011-08-11,14.573563233631146,summer
New York,2011-08-12,25.69104280335321,summer
New York,2011-08-13,22.3684918168043,summer
New York,2011-08-14,26.380471199595675,summer
New York,2011-08-15,30.207099684761925,summer
New York,2011-08-16,20.754309247292955,summer
New York,2011-08-17,28.101221024674267,summer
New York,2011-08-18,23.705157528474736,summer
New York,2011-08-19,22.983464920225437,summer
New York,2011-08-20,31.49025092041967,summer
New York,2011-08-21,29.75651999374886,summer
New York,2011-08-22,30.267999774788855,summer
New York,2011-08-23,20.276631864889378,summer
New York,2011-08-24,25.77951643388339,summer
New York,2011-08-25,22.803277809353453,summer
New York,2011-08-26,18.31062650370142,summer
New York,2011-08-27,17.996513171599787,summer
New York,2011-08-28,25.829537106418464,summer
New York,2011-08-29,26.542546125216745,summer
New York,2011-08-30,26.941999278370826,summer
New York,2011-08-31,20.385574982740895,summer
New York,2011-09-01,13.909417870999706,autumn
New York,2011-09-02,14.394423775072484,autumn
New York,2011-09-03,17.90035838859177,autumn
New York,2011-09-04,13.78161909437793,autumn
New York,2011-09-05,8.917524534527638,autumn
New York,2011-09-06,7.988089600512068,autumn
New York,2011-09-07,22.23772372697678,autumn
New York,2011-09-08,13.975046717284052,autumn
New York,2011-09-09,7.925189237226528,autumn
New York,2011-09-10,20.01261692288634,autumn
New York,2011-09-11,27.100413611015032,autumn
New York,2011-09-12,13.238260086435576,autumn
New York,2011-09-13,13.473213190969213,autumn
New York,2011-09-14,8.37653666648092,autumn
New York,2011-09-15,16.463165585210177,autumn
New York,2011-09-16,10.782679029267495,autumn
New York,2011-09-17,18.487263322221477,autumn
New York,2011-09-18,9.29928900618701,autumn
New York,2011-09-19,4.911451967336067,autumn
New York,2011-09-20,16.37191469993319,autumn
New York,2011-09-21,15.23937913212361,autumn
New York,2011-09-22,25.011144433101343,autumn
New York,2011-09-23,19.538299324103022,autumn
New York,2011-09-24,29.641062179222683,autumn
New York,2011-09-25,24.98029065108283,autumn
New York,2011-09-26,17.596842888384682,autumn
New York,2011-09-27,17.54689798038937,autumn
New York,2011-09-28,10.229678942183252,autumn
New York,2011-09-29,18.870394070874134,autumn
New York,2011-09-30,8.678052467284877,autumn
New York,2011-10-01,19.330848826054172,autumn
New York,2011-10-02,10.001959768661076,autumn
New York,2011-10-03,17.178545526989176,autumn
New York,2011-10-04,14.121794555044177,autumn
New York,2011-10-05,6.108120314509211,autumn
New York,2011-10-06,17.166570806163307,autumn
New York,2011-10-07,12.613939373048465,autumn
New York,2011-10-08,16.50588017706145,autumn
New York,2011-10-09,20.948371261355355,autumn
New York,2011-10-10,15.279888264784622,autumn
New York,2011-10-11,17.109528613407694,autumn
New York,2011-10-12,12.95357019462181,autumn
New York,2011-10-13,18.313428499938407,autumn
